Song Name,Genre,Tempo,Beats,Chroma_stft,RSME,Spec_Cent,Spec_BW,Rolloff,ZCR,MFCC
The Less I Know The Better - Tame Impala Lyrics,alternative,117.45383522727273,56,0.36594167,0.21359923,1825.9652000430679,1900.9588547219823,3746.110681114551,0.08608564725232198,-0.26413205
Coldplay - Yellow,alternative,86.1328125,41,0.38427126,0.14785773,2218.5760703797882,2280.9950845859644,4429.7565472015285,0.1053096428744195,-2.3222613
Panic! At The Disco - High Hopes (Official Video),alternative,161.4990234375,51,0.4347404,0.18252663,2395.178569853509,2279.758300294189,4798.42098460478,0.13468588247387772,-0.46355346
Grouplove - Tongue Tied [OFFICIAL VIDEO],alternative,112.34714673913044,56,0.49576077,0.024246417,1733.1465720044882,1949.50489230729,3356.2297053381385,0.08885055872678019,-11.580782
Nirvana - Smells Like Teen Spirit (Official Music Video),alternative,117.45383522727273,56,0.4926589,0.16196986,2207.0340836750966,2138.3449218172045,4417.323289050406,0.1096274550116099,0.7464309
twenty one pilots - Ride (Official Video),alternative,151.99908088235293,31,0.35192406,0.10652625,2723.650574083641,2291.772289698951,5010.928032937065,0.1586626838235294,-5.2320585
Highly Suspect - These Days [Official Video],alternative,92.28515625,44,0.29918376,0.10700928,1460.4082437179272,1807.1235202339103,3008.3318090291214,0.06287263569078948,-8.01743
Vance Joy - _Riptide_ Official Video,alternative,129.19921875,64,0.28634244,0.049766812,2336.353058383902,2402.4684623513854,4892.29541695893,0.09599866365131579,-10.371185
Scritti Politti - Perfect Way (1985),alternative,103.359375,50,0.39989683,0.055753797,2902.2921125730595,2624.3659250860533,6027.66355154315,0.14806032918924147,-4.53737
Faith No More - Epic (Official Music Video),alternative,86.1328125,41,0.4749246,0.07267572,2812.3439400030115,2493.735809870563,5565.783011138255,0.14547228739357584,-3.503587
BANNERS - Someone To You,alternative,151.99908088235293,74,0.4351456,0.3143072,1976.4258021790424,2277.143092785034,4313.76558191636,0.07227582901993033,7.5543737
Peach Tree Rascals - Mariposa,alternative,112.34714673913044,54,0.3923547,0.19773981,1927.7767072952454,2157.221604080523,3915.0429929373063,0.08493448263351393,-0.21900858
Billie Eilish - when the party_s over,alternative,172.265625,78,0.30283615,0.06307489,1234.681512528401,1802.8281913276473,2062.545861400687,0.05355901098103715,-16.868063
Imagine Dragons - Natural,alternative,99.38401442307692,48,0.25547263,0.09529312,2042.910624023809,2182.761343011701,4308.832278414038,0.07706000266060371,-14.500907
Lewis Capaldi - Hold Me While You Wait (Lyrics),alternative,71.77734375,33,0.28761858,0.059205223,1465.723340973287,1789.8284454763393,3018.9067450839298,0.055230202689628485,-7.8098345
Coldplay - Adventure Of A Lifetime (Official Video),alternative,95.703125,46,0.3540216,0.0118833035,3575.3863112671133,2246.3904863815183,5975.763865373452,0.2976191376015867,-20.826563
New Order - Blue Monday,alternative,129.19921875,61,0.5446049,0.08477991,2305.7354650680913,2108.34600231126,4505.347756778493,0.11341579189241487,-6.087273
X Ambassadors - HOLD YOU DOWN (Official Video),alternative,123.046875,51,0.49075994,0.04177468,2156.603652345677,2246.448191054321,4430.806540852361,0.10084330555824303,-6.245242
Coldplay - Viva La Vida,alternative,135.99917763157896,68,0.3052194,0.04684017,1600.3246478765386,1875.7181569420832,3307.3300010279604,0.0695487102118808,-6.070322
Billie Eilish - bad guy,alternative,135.99917763157896,66,0.4311989,0.10601857,1278.0307805805442,1274.1444260445462,2212.378288717831,0.06748296306598298,-7.0519333
Melanie Martinez - Play Date (Official Audio),alternative,123.046875,61,0.31086913,0.14901894,2394.8402455233972,2198.9074393713267,4785.162731442289,0.12339078826431889,-8.855207
lovelytheband - broken (official video),alternative,123.046875,61,0.29432833,0.123262234,2094.945294680847,2031.7041367510983,3869.0599376572177,0.11134135243324303,-9.797741
Portugal. The Man - Feel It Still (Official Video),alternative,78.30255681818181,39,0.39769116,0.15824443,2429.3216403415718,2499.5500635096237,5137.977264687742,0.10464449194562693,-0.042105433
Dominic Fike - Chicken Tenders (Official Video),alternative,161.4990234375,72,0.31117514,0.030492157,595.0474462196613,979.6471085464863,837.0616050696594,0.026644207744775543,-14.189751
lil peep - star shopping (prod. kryptik),alternative,123.046875,60,0.3209444,0.10000142,1385.1877708417048,1816.9947768114328,2798.6914100292665,0.055470564047987614,-5.208062
The Smashing Pumpkins - Disarm (Official Video),alternative,129.19921875,63,0.3827725,0.020052435,989.6746076168743,1353.2081857111086,1943.4132484459656,0.04027299910506966,-11.085247
Weezer - Hero (Official Video),alternative,143.5546875,69,0.4119751,0.24130447,2635.367426259218,2358.416164285863,5206.851848212558,0.13587106049245357,4.5967345
SAINT MOTEL - My Type (Official Video),alternative,117.45383522727273,58,0.38158336,0.19458437,2670.9762192741114,2529.4741485319482,5528.574902797262,0.13611217770414086,-0.081619345
Daniel Powter - Bad Day (Official Music Video),alternative,86.1328125,39,0.23152858,0.068277255,1517.9565862740394,1488.4667797720301,2738.000110354586,0.08636417920375387,-11.499877
Halsey - Now Or Never,alternative,184.5703125,79,0.50889957,0.040220562,818.530682044967,1386.3139430738465,1410.6581366099072,0.02062194635255418,-4.392667
Coldplay - A Sky Full Of Stars (Official Video),alternative,83.35433467741936,37,0.39816597,0.13116749,1241.9427129865023,1634.7014982732076,2528.4430441841623,0.05399740591137771,0.947081
twenty one pilots - Level of Concern (Official Video),alternative,123.046875,58,0.40019122,0.0503172,1956.723234014649,1632.5651367952723,3591.711614744582,0.12579137843459753,-14.050909
Imagine Dragons - Believer (Kaskade RemixAudio),alternative,123.046875,58,0.31736445,0.16979653,2420.62268143612,2239.8093828611595,4791.7960246650055,0.1203753114115712,-7.917082
Foo Fighters - Everlong (Acoustic),alternative,143.5546875,71,0.29908675,0.1304192,1096.2748139100283,1575.4847449581137,2094.095670623307,0.040256370331849846,-6.446111
Biffy Clyro - Tiny Indoor Fireworks (Official Video),alternative,95.703125,49,0.47658673,0.20816271,2651.0109082539507,2529.7096511954132,5568.741326583059,0.12191158330108359,4.627658
Halsey - Bad At Love (Official Music Video),alternative,117.45383522727273,52,0.38865998,0.23523445,2178.086688374507,2476.969669293372,4717.354808134191,0.07198369170859133,3.0337331
jxdn - Angels _ Demons (Official Video),alternative,117.45383522727273,45,0.3773952,0.18572004,2214.6167431535214,2011.046497079338,4311.123931223394,0.12853512601586686,-4.684982
Billie Eilish - Bellyache,alternative,135.99917763157896,64,0.33494526,0.06852994,1631.7845317848562,2093.7861769802394,3394.629473139996,0.06696293597619969,-10.449284
twenty one pilots Stressed Out [OFFICIAL VIDEO],alternative,172.265625,70,0.40193495,0.21180052,1871.3628900783474,2057.6075879741243,3912.4596752249417,0.06654457115905572,1.540996
Billie Eilish - No Time To Die (Audio),alternative,71.77734375,19,0.26456034,0.033083454,523.8876810557617,830.8033973314072,862.6114505732392,0.03187131143575851,-9.235228
Billie Eilish - you should see me in a crown (Vertical Video),alternative,83.35433467741936,41,0.38715637,0.13914865,718.2063394983539,1149.9144458470714,1330.9086188443305,0.02417937004160217,0.7672147
Billie Eilish - idontwannabeyouanymore (Vertical Video),alternative,161.4990234375,80,0.24483475,0.072730765,1293.9276745488303,1625.0585969692643,2562.367839045569,0.05141049789570434,-6.809736
Imagine Dragons - Believer,alternative,123.046875,62,0.3920453,0.18433683,2256.700003007455,2296.5345129166503,4643.613587370598,0.09809502285700464,-1.6229155
Lorde - Team,alternative,184.5703125,89,0.3537169,0.043335896,2431.213013248954,2475.5089683954902,5014.861342486213,0.11351858794504643,-12.401829
Imagine Dragons - Thunder,alternative,161.4990234375,80,0.5136333,0.14190787,1490.7867264160438,1867.9657703004832,3123.414446473491,0.055549550720781736,1.4435922
Lorde - Royals (US Version),alternative,86.1328125,41,0.46619552,0.036341403,1620.595179595759,1887.7749981996474,3125.964431054083,0.06286091996420279,-5.8022757
Lewis Capaldi - Before You Go (Official Video),alternative,172.265625,84,0.3903983,0.110910885,1515.8849430218268,1912.3562452057088,3336.688156836542,0.05248607718169505,-3.480322
Billie Eilish - i love you (Lyrics),alternative,135.99917763157896,62,0.26181185,0.033273518,1160.5987478589434,1689.6354735870168,2245.4697552849266,0.04097329721362229,-15.5689535
Halsey - You should be sad,alternative,112.34714673913044,52,0.3514934,0.1266929,1198.9619545147154,1745.356007658338,2407.210443927777,0.038814580108359135,-3.0844786
The Smashing Pumpkins - 1979 (Official Video),alternative,129.19921875,59,0.4175266,0.035138864,1905.098758456182,2158.6388829891403,4065.4754166263547,0.061979972910216716,-8.007503
Adult Hits,alternative,151.99908088235293,75,0.3769886,0.25015184,1623.6219037177987,2006.85830467698,3341.2047961917087,0.06534654363390092,3.853107
Halsey - Without Me,alternative,135.99917763157896,67,0.43978003,0.11772806,603.7430068738456,1205.631454970285,955.2775569006385,0.017705486285797215,-3.7004871
Coldplay - Fix You,alternative,184.5703125,52,0.27622232,0.043832917,1123.3230274383873,1401.970846492137,2131.7371096773413,0.04797703415247678,-11.117449
BENEE - Supalonely ft. Gus Dapperton,alternative,129.19921875,62,0.33005118,0.22399057,1844.1904615701758,2149.113217882017,3772.7855198154507,0.07097235995549536,-2.7769623
Alive (2004 Remix),alternative,151.99908088235293,73,0.4181657,0.20984255,2503.335909617088,2268.1709440171317,5039.152862265383,0.126473536063274,1.8213375
"Panic! At The Disco Hey Look Ma, I Made It [OFFICIAL VIDEO]",alternative,107.666015625,50,0.29037264,0.17089318,1833.8058859639377,1991.7047421214172,3780.4604734060563,0.08011705144640092,0.8697191
Machine Gun Kelly - Bloody Valentine [Official Video],alternative,80.74951171875,38,0.42872536,0.24019097,2294.745045788881,2728.301102862728,5480.258528293101,0.06525432952786378,5.7481627
Wallows - Are You Bored Yet (feat. Clairo) [Official Video],alternative,123.046875,59,0.4258152,0.099888556,1706.2768993310287,1840.2940951193493,3329.12986920714,0.08832108347039473,-0.66063076
TONES AND I - NEVER SEEN THE RAIN (OFFICIAL VIDEO),alternative,123.046875,51,0.31452072,0.080745324,2767.17992028992,2431.486295760798,5382.6424518974945,0.15835807493227555,-9.537268
Pearl Jam - Even Flow (Video),alternative,103.359375,50,0.45858702,0.07749738,2763.9675640637147,2430.217727181842,5429.708833960188,0.15576852142995357,-4.1227565
Curtis Waters - Stunnin_ ft. Harm Franklin (Official Video),alternative,99.38401442307692,49,0.4476996,0.17297538,2010.4808896370387,2040.4420872198305,3938.034520577351,0.10219212582236842,-1.5692482
lovelytheband - loneliness for love,alternative,129.19921875,49,0.3291101,0.15407601,2570.4816263161433,2396.6198366172503,5342.85935912708,0.11513573614067338,-2.45613
Pearl Jam - Jeremy (uncensored version),alternative,143.5546875,66,0.39633536,0.13582225,1653.3204485936153,1738.3851823550463,3285.9551302788796,0.08644241002321981,-3.9151335
Talking Heads - Once in a Lifetime (Official Video),alternative,117.45383522727273,34,0.31860912,0.06792788,2093.678139669093,2138.4548580478067,4139.349969917038,0.09903757195723684,-6.5802083
Joji - Gimme Love (Official Video),alternative,78.30255681818181,37,0.42863017,0.242595,1358.557058045291,1704.9546722637492,2720.1168851586685,0.05059493215460526,3.2243364
SHAED - Trampoline (Official Video),alternative,129.19921875,58,0.31720412,0.16039465,2143.4908103205817,2450.434772747624,4804.112616854924,0.0789964988873839,-5.8542714
The Black Keys - Shine A Little Light [Official Audio],alternative,112.34714673913044,53,0.41156808,0.21059227,1944.588484239255,2053.261813105844,3984.7842378882065,0.09024246263061146,5.3576646
TONES AND I - UR SO FKING COOL (OFFICIAL VIDEO),alternative,161.4990234375,72,0.2915022,0.14948706,2224.134192814839,2124.518987467107,4302.040652815403,0.11096796088912539,-8.353963
Billie Eilish - wish you were gay (Audio),alternative,151.99908088235293,74,0.2867814,0.044635013,1893.0866949715826,2137.3796471161168,3658.169546215896,0.08371604706849846,-15.796483
Pearl jam - better man,alternative,86.1328125,36,0.2851279,0.04962685,1240.6831319302482,1556.5022259946852,2661.46723980505,0.05291237845878483,-7.218599
Lewis Capaldi - Someone You Loved,alternative,73.828125,32,0.22586176,0.1269681,1121.8445249470499,1358.4257193930084,1991.9879547213623,0.05581976828560371,-5.580717
Ashe - Moral of the Story (Official Audio),alternative,123.046875,57,0.20998898,0.086062275,1392.3993734426158,1667.4923759496214,2520.759757310613,0.06336734169407894,-12.023655
Lewis Capaldi - Bruises (Official Video),alternative,112.34714673913044,54,0.32771435,0.10234256,1573.884222595429,1841.163495947783,3101.9979093096945,0.06285865240421827,-6.7556567
The Neighbourhood - Sweater Weather (Official Video),alternative,123.046875,31,0.27288982,0.11188551,1967.8950073086971,1927.5197666993047,3851.5850433255127,0.09405045169794891,-10.62924
Capital Cities - Safe And Sound (Official Music Video),alternative,117.45383522727273,49,0.5290234,0.09448174,2320.8209305316177,2517.544969441154,5174.593709939773,0.08275346785506967,0.030137071
Lord Huron - The Night We Met,alternative,86.1328125,41,0.26106828,0.10849451,1135.4203495703644,1704.976750216681,1740.0978111999323,0.047796385207043345,-11.29905
Billie Eilish - all the good girls go to hell,alternative,123.046875,60,0.5554558,0.063625515,1503.827053013853,1919.4850510442284,3135.697705531637,0.053719251886609906,-3.7873034
WALK THE MOON - Shut Up and Dance (Official Video),alternative,129.19921875,61,0.3804252,0.13229746,2132.4849029308243,2203.7115189101446,4393.648432209026,0.0997340907991486,-0.5533234
Imagine Dragons - Bad Liar,alternative,117.45383522727273,52,0.29035497,0.058750305,850.1712615021698,1410.5293768759745,1260.7173766145027,0.03624505671923375,-7.8867254
Alice In Chains - The Rooster,alternative,135.99917763157896,68,0.33543113,0.08855571,1088.1961947247655,1356.5268730037544,2658.1505931936917,0.047494799729102165,-2.3096983
AJR - BANG! (Official Video),alternative,69.83741554054055,31,0.39571434,0.13437364,2102.243959781333,2224.7933198847963,4454.714729616147,0.0800894627999226,-3.0120404
Billie Eilish - everything i wanted,alternative,78.30255681818181,26,0.28037333,0.030277427,452.5698446292866,893.1550839917984,625.062886996904,0.019467758320433435,-11.884315
Billie Eilish - Ocean Eyes (Official Music Video),alternative,95.703125,46,0.26164103,0.1117305,1637.6212161907633,2214.6458143319933,3203.422296010304,0.05868294069272446,-18.90891
Green Day - Oh Yeah! (Official Music Video),alternative,129.19921875,62,0.45897964,0.098203965,1823.9106111284648,1900.1969577562224,3614.428144047504,0.08836870223006967,-3.090137
TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),alternative,99.38401442307692,42,0.38969114,0.03163851,1768.293270234642,2123.057832349753,3716.427527271188,0.07626068776606038,-14.802097
Wait a Minute! - Willow Smith lyrics,alternative,99.38401442307692,49,0.36808124,0.18715554,1605.6351283955728,1822.2885569431185,3468.020696019979,0.06163908305921053,-1.7730439
Scattered Black and Whites - #elbowrooms,alternative,151.99908088235293,43,0.27544454,0.037118953,1614.256772905675,1610.7226270970384,3481.7622795931693,0.07896777646091331,-15.742965
Imagine Dragons - Whatever It Takes,alternative,135.99917763157896,67,0.27641052,0.11784181,1939.0880236752157,2140.3581498251347,4004.2424535603714,0.07367982657701239,-7.3812404
Arctic Monkeys - Do I Wanna Know (Official Video),alternative,86.1328125,42,0.46581912,0.15197466,1124.5228897147326,1458.930281573967,2292.8111356847426,0.0414925684500774,2.1628833
Radiohead - Creep,alternative,95.703125,47,0.39293092,0.08900188,1862.0489989579014,2544.0706555627467,4525.122637202496,0.04872419516737616,-0.6306983
Halsey - Graveyard,alternative,92.28515625,44,0.32693854,0.086730085,1648.8342687791544,2150.770517277007,3604.261538856908,0.05677554481907895,-3.535106
Billie Eilish - bury a friend,alternative,123.046875,13,0.6372383,0.05479321,784.4534258404075,1416.9113424995826,1424.4497198807567,0.02222019821497678,-2.225097
Red Hot Chili Peppers - Under The Bridge [Official Music Video],alternative,135.99917763157896,67,0.2628677,0.036083627,1178.2970957486755,1298.412402575606,2237.811468260207,0.06566286825174149,-15.990316
Fitz and The Tantrums - I Just Wanna Shine (Official Video),alternative,92.28515625,15,0.3855226,0.05907296,1542.5288429847578,1475.969911930614,2708.9336194490133,0.0957628374129257,-9.363318
Dominic Fike - 3 Nights (Official Video),alternative,75.99954044117646,24,0.30022615,0.16441955,979.1808736548281,1306.0226289495215,2088.0290406407216,0.030142674874226005,-4.1489944
Foster The People - Pumped up Kicks (Official Music Video),alternative,129.19921875,54,0.42077914,0.046574302,1518.8659127756157,1993.0435731978705,3422.812636053599,0.05724077254256966,-4.354809
PARTYNEXTDOOR _ Rihanna - BELIEVE IT (Official Audio),r_b,112.34714673913044,39,0.3062628,0.15959203,2198.4938858835258,1947.7616641459447,4205.599569314773,0.111262743687113,-10.147126
The Weeknd - Heartless (Official Video),r_b,112.34714673913044,13,0.5255343,0.17072175,1211.0792541642988,1604.0385143506187,2639.342373591089,0.0510140528250774,1.4804915
Sade - Smooth Operator (Official Music Video),r_b,117.45383522727273,57,0.36141953,0.064219244,2051.422402681756,2262.8371934832476,4375.906872823142,0.07998969016060371,-8.02329
Jennifer Lopez - Love Don_t Cost a Thing (Official Video),r_b,117.45383522727273,51,0.52010417,0.019430706,1560.4391434482066,1812.1317731948748,2936.89890764077,0.07771381578947369,-11.700964
"Earth, Wind _ Fire - September",r_b,123.046875,60,0.36150968,0.038763817,2241.235685809653,2353.838018988353,4784.079404659685,0.11147929566563468,-7.0867863
6LACK - ATL Freestyle (Official Video),r_b,80.74951171875,34,0.35975817,0.08334714,1263.7460700656543,1618.269486078911,2416.6353869364357,0.057207514996130034,-6.7578864
Chris Brown - No Guidance (Official Video) ft. Drake,r_b,123.046875,61,0.5121927,0.12861368,1211.8339307405242,1569.338550708885,2311.152691442531,0.05279295363293344,0.90900695
Lionel Richie - All Night Long (All Night),r_b,107.666015625,50,0.35182372,0.046472937,2346.0178401579083,2723.453310928238,5330.359434712413,0.0809182559742647,-6.5963073
John Legend - All of Me (Official Video),r_b,86.1328125,43,0.18632014,0.14025399,1321.7273076816539,1588.3156605599172,2711.750269083785,0.050237413530379256,-10.7079115
P. Diddy [feat. Usher _ Loon] - I Need A Girl Part 1 (Official Music Video),r_b,89.10290948275862,31,0.46639612,0.034170445,2371.112897964545,2777.6875641265697,5582.949574001064,0.0755955368372678,-12.265342
Estelle - American Boy [Feat. Kanye West] [Video],r_b,117.45383522727273,43,0.35666326,0.14628701,1863.197954585123,1973.171377957931,3696.5776473006968,0.086417088936726,-2.9274983
"Usher - Yeah! (Official Music Video) ft. Lil Jon, Ludacris",r_b,103.359375,48,0.40772998,0.11550425,3100.654334792017,2843.4888339836416,6519.760575899768,0.13393040707236842,-1.2595528
"Stand By Me, Ben E King, 1961",r_b,78.30255681818181,39,0.3650129,0.057452198,1701.2066863190782,2151.893855095032,3422.120973569321,0.06741002321981424,-6.8719606
The Weeknd - After Hours (Audio),r_b,107.666015625,52,0.27108163,0.11298759,1420.0430741439939,1761.1368394938543,2823.407927238535,0.05432658003579721,-11.865888
Cheryl Lynn - Got To Be Real (Audio),r_b,112.34714673913044,56,0.43618998,0.09135781,1715.0724264739954,1920.9721179263508,3356.854701558872,0.08685661764705882,-2.2039862
Mario - Let Me Love You,r_b,184.5703125,93,0.35206288,0.10451836,1983.421976901804,2236.3843483578553,4078.6170038276414,0.07837065233165634,-2.3593254
Lonr. - Make the Most (Official Music Video) ft. H.E.R.,r_b,135.99917763157896,65,0.3990804,0.15414783,2466.6753893198666,2534.2367508614634,5230.035041360294,0.1075753132256192,-3.1462228
6LACK - Float (Official Audio),r_b,123.046875,62,0.36298677,0.14224866,1490.1589288116688,1817.8865977244998,3145.1559816720687,0.051975498258513934,-3.9667194
Trey Songz - Na Na [Official Music Video],r_b,184.5703125,83,0.45744526,0.044204973,1445.9824272861244,1730.640254529833,2909.4240737773316,0.06260015056598298,-9.355815
The Weeknd - I Feel It Coming ft. Daft Punk (Official Video),r_b,95.703125,46,0.30904394,0.15370932,1389.9462004184386,1523.1983858753877,2865.65767176011,0.060770607585139316,-5.7570777
Jhené Aiko - B.S. ft. H.E.R. (Official Audio),r_b,135.99917763157896,65,0.21825649,0.06647608,1274.465067588721,1519.5081902261206,2452.9435007195725,0.05975398485874613,-15.390966
Khalid - Young Dumb _ Broke (Official Video),r_b,135.99917763157896,66,0.3271597,0.065362275,2593.0626490701484,2233.2574169967047,4854.895643110246,0.14243564664763933,-12.254396
Summer Walker - Playing Games (Extended Version) Feat. Bryson Tiller [Official Audio],r_b,117.45383522727273,54,0.27397957,0.12741652,2018.1787616784677,2169.901612421036,4163.974821013932,0.08527008151122291,-13.989069
Summer Walker - I_ll Kill You (Feat. Jhene Aiko) [Official Audio],r_b,107.666015625,51,0.2618394,0.089692995,1751.9672099747702,1995.7008366505654,3529.8203223260934,0.07275428417666409,-11.634098
"Doja Cat, Tyga - Juicy (Official Video)",r_b,172.265625,53,0.3652435,0.26369008,2112.999801201665,2240.9975048280016,4624.797034485052,0.07915031503966719,0.37410307
The Weeknd - The Hills (Official Video),r_b,73.828125,38,0.37969953,0.12738207,1762.545937971368,1971.196530551854,3599.5199008622776,0.07431587715267028,-6.273002
The Weeknd - In Your Eyes (Official Video),r_b,143.5546875,60,0.5597027,0.18343705,851.2792033793058,1385.510477858801,1646.9567077447755,0.027618880611455107,4.3269916
Chloe x Halle - Do It (Official Video),r_b,161.4990234375,79,0.42490956,0.22053559,2687.366450392507,2760.5377903573212,5843.88132951577,0.09124283451044891,-1.5973198
Mahalia - What You Did (feat. Ella Mai),r_b,117.45383522727273,56,0.46035966,0.2213482,1857.1454023996948,2353.096915625074,4429.381549469089,0.06173809984520124,-0.12590095
Khalid - Location (Official Music Video),r_b,151.99908088235293,75,0.34061122,0.024824232,1820.6150951291775,1942.720129331753,3435.9625565378287,0.08819976901122291,-15.409645
Aya Nakamura - Djadja (Clip officiel),r_b,129.19921875,64,0.26003787,0.08642304,2066.555998611939,2113.4542362472034,4247.632648479827,0.08978781685371517,-14.775487
Puff Daddy [feat. Faith Evans _ 112] - I_ll Be Missing You (Official Music Video),r_b,112.34714673913044,57,0.48143816,0.024336884,1565.2859545571007,1954.8503122946804,3290.8217675176566,0.05654009650735294,-7.9750834
Chris Brown - Heat (Official Video) ft. Gunna,r_b,151.99908088235293,73,0.3886155,0.013986966,2689.8716832205255,2537.7399137056673,5641.782551579431,0.14276141943208204,-18.951286
Stevie Wonder I Just Called To Say I Love You,r_b,112.34714673913044,48,0.28601298,0.05238679,1890.7152997954743,2057.4777134862184,4077.117012897881,0.07717753785313468,-8.017155
Aloe Blacc - I Need A Dollar,r_b,95.703125,43,0.3706406,0.16246755,1691.7111186777074,1938.9573209702855,3611.2031635485196,0.07316660216718267,1.8820357
Seal-Kiss From A Rose (Official Music Video 720p HD) + Lyrics,r_b,129.19921875,64,0.3423719,0.07217827,2138.6481523836887,2579.26982602253,5254.98489049197,0.08801156153250773,-4.2424803
Miguel - Sky Walker (Official Video) ft. Travis Scott,r_b,143.5546875,68,0.41690326,0.2699329,1919.1335342347882,2227.447784182739,4351.298688292134,0.0697021484375,6.1416473
6LACK - Elephant In The Room (Official Audio),r_b,89.10290948275862,43,0.3932762,0.30804038,1438.7938785512276,1927.2533144978104,2998.040204594379,0.0413138091379644,2.3021955
Ali Gatie - Running On My Mind (Official Lyrics Video),r_b,95.703125,29,0.2787519,0.13789272,1702.4679466348305,1896.4342858197226,3623.769754226732,0.07427128180630804,-7.6254063
Toni Braxton - Do It (Lyric Video),r_b,161.4990234375,74,0.30080256,0.14920564,1896.9293927391675,2405.8130231380296,4689.763308309549,0.060340149114744585,-2.4537208
8TEEN,r_b,103.359375,51,0.39220196,0.176591,1914.3670387352975,2085.6509857959563,3828.9351802861356,0.07770625725619196,-2.087374
Ali Gatie - It_s You (Official Lyrics Video),r_b,95.703125,46,0.25052375,0.13686314,1751.7781537988003,2025.4134405153204,3702.544277887964,0.06838658571981424,-10.4788
6LACK - Long Nights (Official Audio),r_b,107.666015625,48,0.3319603,0.123226225,1447.8994783747053,1771.1918304494795,2934.1739241183727,0.04587500604682663,-9.540363
Work Out,r_b,92.28515625,44,0.4879457,0.2625857,1957.5579596561547,2267.6565138006563,4205.174571884675,0.062048755563080496,3.7071395
Mary J. Blige - Family Affair (Official Music Video),r_b,92.28515625,43,0.3657662,0.19207332,2205.9492937454684,2384.6103234011102,4707.9881981061335,0.08358755200270898,0.6606401
Queen Naija - Butterflies Pt. 2,r_b,135.99917763157896,46,0.41501594,0.07895579,2092.587855511202,1970.27992722516,4000.442476538313,0.12430310323142414,-11.575707
Doja Cat - Like That (Official Video) ft. Gucci Mane,r_b,107.666015625,53,0.3292005,0.14596184,1895.9010937278247,2187.6277549978454,3886.1848341053114,0.07232382570626934,-4.6926336
TLC - Waterfalls (Official Music Video),r_b,172.265625,64,0.48588854,0.0709724,1767.4626791927108,2181.9754066133946,3804.4436617163315,0.06425055630804953,-1.6088759
Summer Walker - Come Thru (with Usher) [Official Music Video],r_b,151.99908088235293,72,0.33983865,0.054754388,1432.338234498234,1474.2277458936428,2699.28367780089,0.07256267535797213,-16.116661
Surfaces - Sunday Best (Official Music Video),r_b,112.34714673913044,54,0.42888552,0.024891697,1521.0264689448456,1692.5706296441983,3164.2975325923953,0.07483854972910217,-11.575729
Usher - DJ Got Us Fallin_ In Love (Official Music Video) ft. Pitbull,r_b,123.046875,20,0.48398525,0.022231245,2201.3911886161163,2343.4945746891754,4516.947686635303,0.09756328004063468,-9.065594
G.RINA - All Around The World feat. 土岐麻子 (Special Trailer),r_b,112.34714673913044,53,0.3202405,0.19053952,2597.6162226541974,2877.7321264727866,6217.754068758465,0.09260526013448142,1.6048312
SZA - Love Galore (Official Music Video) ft. Travis Scott,r_b,89.10290948275862,40,0.32927895,0.10161383,825.1945528226995,1205.861659125777,1632.9651256832915,0.03293668670181889,-3.7352464
Luther Vandross - Never Too Much (Video),r_b,107.666015625,52,0.40875566,0.105858795,2004.3248818139311,2176.056567217023,4220.657811592976,0.08725910954431114,-0.81222266
The Weeknd - Call Out My Name (Official Video),r_b,123.046875,54,0.28557166,0.085740186,1009.1906807989309,1359.6967826992818,1972.9547364792957,0.04346232222329721,-8.048018
Tory Lanez - The Take (Feat. Chris Brown) (Official Audio),r_b,67.99958881578948,32,0.39307263,0.059423726,2360.0054723029666,1731.7074959499187,4212.357861781637,0.14981126342395512,-18.456526
Marvin Gaye - Sexual Healing,r_b,95.703125,45,0.4222934,0.08182404,2202.66951732482,2456.182220079632,4722.188112241196,0.08396207732681889,-2.051523
"Chris Brown, Young Thug - Go Crazy (Audio)",r_b,92.28515625,38,0.332536,0.1265782,1706.3177865416264,2072.2478031339474,3698.769300714735,0.06019729283571981,-10.172083
Amy Winehouse - Rehab,r_b,95.703125,42,0.40143037,0.066139124,2538.8456951848766,2407.25781915657,5178.827017674874,0.10247443704044118,-6.3678627
